Z-scan Measurement
Code: 4-Me
Concentration: 0.00%
Wavelength: 450.0 nm

--------------------------------------------------------------------------------------------

Starting pos: 23.0
Ending pos: 63.0
CH1:   Closed aperture
CH2:   Reference
CH3:   Open aperture
CH4:   Empty channel

--------------------------------------------------------------------------------------------

SNo.  [V] Voltage Max        [V] Voltage Max        [V] Voltage Max        [V] Voltage Max
  52     0.03284073             0.04576035             0.02620316             0.00000000
  53     0.03331604             0.04602814             0.02637863             0.00000000
  54     0.03253784             0.04635086             0.02616882             0.00000000
  55     0.03351364             0.04591141             0.02666779             0.00000000
  56     0.03271103             0.04584045             0.02641068             0.00000000
  57     0.03331985             0.04589386             0.02667160             0.00000000
  58     0.03369446             0.04582367             0.02677231             0.00000000
  59     0.03492966             0.04580002             0.02701035             0.00000000
  60     0.03298111             0.04605103             0.02660980             0.00000000
  61     0.03264999             0.04617081             0.02658768             0.00000000
  62     0.03107910             0.04631653             0.02620392             0.00000000
  63     0.03267059             0.04653549             0.02674179             0.00000000
  64     0.03183899             0.04597015             0.02643814             0.00000000
  65     0.03046417             0.04583969             0.02606812             0.00000000
  66     0.03036804             0.04565201             0.02607498             0.00000000
  67     0.03110046             0.04560852             0.02644424             0.00000000
  68     0.03148575             0.04608002             0.02652512             0.00000000
  69     0.03092041             0.04577484             0.02629929             0.00000000
  70     0.03079987             0.04629211             0.02632828             0.00000000
  71     0.03218765             0.04612656             0.02673569             0.00000000
  72     0.03150787             0.04625931             0.02654190             0.00000000
  73     0.03355637             0.04608154             0.02700424             0.00000000
  74     0.03089523             0.04607925             0.02651520             0.00000000
  75     0.03043289             0.04597168             0.02652206             0.00000000
  76     0.03188782             0.04604340             0.02683411             0.00000000
  77     0.03001022             0.04605103             0.02647247             0.00000000
  78     0.02966385             0.04604340             0.02625427             0.00000000
  79     0.02953339             0.04623642             0.02636871             0.00000000
  80     0.03074341             0.04619598             0.02687073             0.00000000
  81     0.03221359             0.04608154             0.02701874             0.00000000
  82     0.02880096             0.04608688             0.02645264             0.00000000
  83     0.02884140             0.04613266             0.02648849             0.00000000
  84     0.02814407             0.04590149             0.02621384             0.00000000
  85     0.02774200             0.04610443             0.02617722             0.00000000
  86     0.02761612             0.04575424             0.02622452             0.00000000
  87     0.02752304             0.04617081             0.02638016             0.00000000
  88     0.02571640             0.04600067             0.02570267             0.00000000
  89     0.02555313             0.04612732             0.02576675             0.00000000
  90     0.02609482             0.04600754             0.02601471             0.00000000
  91     0.02609482             0.04618454             0.02590256             0.00000000
  92     0.02631836             0.04611969             0.02614136             0.00000000
  93     0.02658234             0.04604111             0.02622147             0.00000000
  94     0.02583389             0.04597321             0.02614517             0.00000000
  95     0.02606812             0.04583664             0.02627563             0.00000000
  96     0.02295532             0.04610291             0.02508850             0.00000000
  97     0.02327118             0.04628983             0.02546844             0.00000000
  98     0.02393341             0.04612808             0.02575760             0.00000000
  99     0.02330627             0.04564362             0.02549133             0.00000000
 100     0.02288284             0.04599686             0.02526779             0.00000000
 101     0.02343445             0.04631042             0.02579803             0.00000000
 102     0.02373428             0.04570847             0.02596512             0.00000000
 103     0.02276459             0.04560776             0.02566376             0.00000000
 104     0.02289734             0.04578781             0.02573318             0.00000000
 105     0.02445374             0.04618454             0.02628098             0.00000000
 106     0.02308655             0.04616928             0.02604752             0.00000000
 107     0.02287521             0.04590759             0.02590027             0.00000000
 108     0.02276840             0.04556732             0.02583389             0.00000000
 109     0.02320023             0.04611664             0.02603607             0.00000000
 110     0.02322235             0.04635391             0.02613297             0.00000000
 111     0.02347336             0.04603424             0.02617188             0.00000000
 112     0.02272491             0.04605789             0.02603531             0.00000000
 113     0.02255859             0.04646683             0.02600327             0.00000000
 114     0.02291946             0.04614639             0.02609024             0.00000000
 115     0.02209702             0.04605789             0.02583389             0.00000000
 116     0.02284851             0.04608841             0.02619247             0.00000000
 117     0.02066956             0.04591980             0.02539902             0.00000000
 118     0.02190475             0.04610138             0.02592926             0.00000000
 119     0.02136154             0.04602585             0.02573166             0.00000000
 120     0.02142181             0.04611435             0.02578583             0.00000000
 121     0.02164383             0.04599228             0.02604446             0.00000000
 122     0.02165756             0.04583282             0.02600937             0.00000000
 123     0.02197571             0.04595108             0.02601089             0.00000000
 124     0.02309952             0.04643707             0.02646484             0.00000000
 125     0.02287827             0.04632645             0.02644653             0.00000000
 126     0.02074738             0.04582748             0.02562027             0.00000000
 127     0.02206421             0.04601440             0.02607574             0.00000000
 128     0.02212143             0.04572601             0.02606201             0.00000000
 129     0.02268219             0.04597549             0.02660141             0.00000000
 130     0.02181702             0.04629898             0.02623138             0.00000000
 131     0.02200775             0.04614868             0.02645187             0.00000000
 132     0.02252274             0.04636307             0.02654037             0.00000000
 133     0.02270432             0.04611816             0.02649841             0.00000000
 134     0.02227936             0.04594803             0.02636490             0.00000000
 135     0.02266006             0.04612885             0.02654190             0.00000000
 136     0.02278061             0.04623413             0.02653809             0.00000000
 137     0.02243500             0.04610519             0.02647095             0.00000000
 138     0.02308044             0.04607391             0.02662659             0.00000000
 139     0.02265701             0.04602814             0.02648697             0.00000000
 140     0.02253113             0.04605865             0.02629700             0.00000000
 141     0.02164383             0.04598389             0.02625732             0.00000000
 142     0.02252884             0.04635086             0.02657700             0.00000000
 143     0.02210617             0.04617386             0.02637177             0.00000000
 144     0.02207260             0.04632721             0.02646332             0.00000000
 145     0.02238846             0.04634476             0.02641754             0.00000000
 146     0.02293396             0.04609146             0.02671127             0.00000000
 147     0.02333908             0.04596939             0.02673416             0.00000000
 148     0.02278595             0.04575653             0.02651520             0.00000000
 149     0.02260971             0.04585419             0.02666855             0.00000000
 150     0.02180710             0.04655533             0.02646103             0.00000000
 151     0.02266006             0.04585190             0.02681351             0.00000000
 152     0.02283020             0.04606094             0.02684631             0.00000000
 153     0.02235489             0.04612656             0.02666550             0.00000000
 154     0.02294235             0.04589462             0.02674026             0.00000000
 155     0.02314148             0.04594345             0.02687454             0.00000000
 156     0.02311249             0.04610519             0.02703857             0.00000000
 157     0.02195740             0.04620056             0.02668228             0.00000000
 158     0.02321472             0.04639359             0.02706757             0.00000000
 159     0.02325211             0.04596634             0.02682037             0.00000000
 160     0.02279205             0.04622192             0.02669754             0.00000000
 161     0.02219925             0.04629669             0.02649994             0.00000000
 162     0.02261810             0.04627151             0.02662888             0.00000000
 163     0.02335205             0.04599838             0.02687683             0.00000000
 164     0.02318497             0.04613419             0.02695923             0.00000000
 165     0.02269974             0.04599609             0.02676010             0.00000000
 166     0.02365112             0.04610977             0.02725067             0.00000000
 167     0.02313843             0.04619675             0.02680130             0.00000000
 168     0.02330093             0.04607086             0.02697678             0.00000000
 169     0.02363663             0.04613342             0.02714844             0.00000000
 170     0.02352142             0.04617844             0.02711639             0.00000000
 171     0.02387543             0.04632568             0.02701797             0.00000000
 172     0.02426910             0.04606628             0.02711868             0.00000000
 173     0.02348404             0.04633331             0.02674026             0.00000000
 174     0.02408600             0.04623260             0.02701950             0.00000000
 175     0.02451248             0.04635315             0.02720490             0.00000000
 176     0.02449112             0.04615021             0.02705994             0.00000000
 177     0.02414093             0.04628601             0.02687225             0.00000000
 178     0.02389221             0.04626465             0.02683411             0.00000000
 179     0.02446289             0.04638977             0.02706451             0.00000000
 180     0.02514267             0.04635849             0.02719345             0.00000000
 181     0.02562027             0.04597702             0.02744904             0.00000000
 182     0.02488251             0.04649277             0.02718124             0.00000000
 183     0.02540817             0.04652710             0.02740326             0.00000000
 184     0.02578735             0.04642181             0.02736511             0.00000000
 185     0.02626648             0.04632339             0.02743530             0.00000000
 186     0.02570114             0.04626389             0.02712555             0.00000000
 187     0.02511520             0.04636230             0.02663193             0.00000000
 188     0.02499084             0.04632492             0.02659378             0.00000000
 189     0.02656326             0.04619141             0.02714844             0.00000000
 190     0.02627411             0.04623795             0.02717438             0.00000000
 191     0.02388382             0.04632111             0.02687912             0.00000000
 192     0.02672501             0.04620972             0.02733307             0.00000000
 193     0.02654419             0.04631729             0.02734146             0.00000000
 194     0.02642288             0.04642715             0.02716980             0.00000000
 195     0.02628326             0.04612274             0.02694092             0.00000000
 196     0.02627029             0.04609680             0.02706528             0.00000000
 197     0.02542572             0.04559860             0.02657776             0.00000000
 198     0.02609253             0.04609833             0.02697983             0.00000000
 199     0.02627640             0.04608002             0.02702713             0.00000000
 200     0.02599030             0.04573822             0.02673340             0.00000000
