Z-scan Measurement
Code: 4-Me
Concentration: 0.00%
Wavelength: 475.0 nm

--------------------------------------------------------------------------------------------

Starting pos: 29.0
Ending pos: 69.0
CH1:   Closed aperture
CH2:   Reference
CH3:   Open aperture
CH4:   Empty channel

--------------------------------------------------------------------------------------------

SNo.  [V] Voltage Max        [V] Voltage Max        [V] Voltage Max        [V] Voltage Max
  52     0.02269897             0.03011627             0.01745148             0.00000000
  53     0.02256927             0.02994080             0.01741257             0.00000000
  54     0.02254562             0.02986755             0.01737595             0.00000000
  55     0.02273026             0.03106155             0.01765289             0.00000000
  56     0.02294464             0.03117523             0.01781235             0.00000000
  57     0.02258301             0.03094406             0.01755219             0.00000000
  58     0.02250366             0.03052597             0.01741638             0.00000000
  59     0.02248077             0.03024445             0.01745148             0.00000000
  60     0.02247620             0.03019791             0.01743088             0.00000000
  61     0.02238159             0.03030319             0.01750336             0.00000000
  62     0.02225723             0.03058777             0.01753769             0.00000000
  63     0.02223663             0.03041840             0.01748199             0.00000000
  64     0.02215805             0.02995758             0.01743088             0.00000000
  65     0.02202911             0.02995682             0.01739578             0.00000000
  66     0.02203064             0.02977448             0.01737976             0.00000000
  67     0.02185822             0.02939758             0.01734695             0.00000000
  68     0.02181625             0.02948608             0.01727753             0.00000000
  69     0.02185135             0.03021698             0.01741791             0.00000000
  70     0.02182083             0.03060913             0.01748734             0.00000000
  71     0.02172699             0.03015137             0.01747437             0.00000000
  72     0.02158508             0.03082886             0.01751404             0.00000000
  73     0.02150040             0.02959366             0.01741028             0.00000000
  74     0.02143173             0.02944107             0.01735229             0.00000000
  75     0.02121811             0.02912140             0.01723022             0.00000000
  76     0.02124023             0.03064194             0.01750031             0.00000000
  77     0.02117081             0.03073883             0.01753922             0.00000000
  78     0.02100220             0.03038101             0.01742554             0.00000000
  79     0.02081299             0.02965088             0.01738129             0.00000000
  80     0.02068176             0.03054047             0.01742935             0.00000000
  81     0.02049637             0.03008194             0.01741333             0.00000000
  82     0.02048187             0.02976074             0.01740494             0.00000000
  83     0.02029648             0.02950134             0.01732941             0.00000000
  84     0.02037811             0.02962875             0.01746292             0.00000000
  85     0.02004318             0.02893143             0.01722260             0.00000000
  86     0.02000885             0.02985916             0.01740265             0.00000000
  87     0.02011871             0.03013382             0.01754837             0.00000000
  88     0.01981125             0.03023224             0.01747589             0.00000000
  89     0.01963043             0.03010635             0.01744614             0.00000000
  90     0.01967010             0.02985077             0.01743622             0.00000000
  91     0.01942215             0.02984085             0.01747818             0.00000000
  92     0.01931458             0.02952881             0.01732178             0.00000000
  93     0.01929703             0.03078537             0.01752167             0.00000000
  94     0.01918793             0.03079224             0.01750870             0.00000000
  95     0.01900711             0.03024750             0.01734848             0.00000000
  96     0.01892471             0.03030853             0.01738281             0.00000000
  97     0.01888428             0.02984314             0.01739883             0.00000000
  98     0.01872864             0.03061066             0.01749420             0.00000000
  99     0.01859665             0.03031998             0.01739197             0.00000000
 100     0.01855850             0.03078613             0.01745758             0.00000000
 101     0.01841507             0.03028793             0.01739502             0.00000000
 102     0.01837234             0.03049469             0.01747208             0.00000000
 103     0.01839905             0.03070297             0.01757278             0.00000000
 104     0.01827621             0.03099899             0.01751633             0.00000000
 105     0.01817169             0.03042297             0.01742706             0.00000000
 106     0.01809998             0.03028946             0.01745911             0.00000000
 107     0.01819305             0.03035355             0.01761169             0.00000000
 108     0.01813736             0.03066025             0.01758728             0.00000000
 109     0.01803818             0.03051529             0.01748962             0.00000000
 110     0.01788254             0.02982941             0.01736755             0.00000000
 111     0.01777878             0.02956467             0.01729126             0.00000000
 112     0.01781693             0.03010025             0.01738129             0.00000000
 113     0.01783524             0.02959442             0.01731033             0.00000000
 114     0.01773987             0.02999344             0.01740417             0.00000000
 115     0.01765060             0.02979965             0.01730804             0.00000000
 116     0.01767273             0.02961731             0.01739044             0.00000000
 117     0.01772461             0.03050308             0.01756744             0.00000000
 118     0.01766357             0.03024139             0.01748886             0.00000000
 119     0.01753998             0.03011398             0.01730652             0.00000000
 120     0.01752090             0.02916031             0.01722031             0.00000000
 121     0.01754913             0.03044052             0.01749115             0.00000000
 122     0.01758881             0.03023758             0.01743317             0.00000000
 123     0.01761932             0.02900696             0.01721878             0.00000000
 124     0.01763382             0.03142776             0.01763077             0.00000000
 125     0.01739426             0.02900162             0.01723404             0.00000000
 126     0.01730881             0.02942581             0.01726074             0.00000000
 127     0.01716156             0.02855453             0.01704483             0.00000000
 128     0.01752701             0.02919769             0.01734695             0.00000000
 129     0.01744614             0.02875061             0.01728668             0.00000000
 130     0.01727676             0.03032761             0.01728287             0.00000000
 131     0.01743393             0.03004456             0.01738281             0.00000000
 132     0.01732788             0.03046722             0.01742554             0.00000000
 133     0.01745453             0.03014908             0.01749115             0.00000000
 134     0.01729965             0.03001251             0.01725922             0.00000000
 135     0.01729431             0.03073959             0.01743622             0.00000000
 136     0.01735077             0.03084946             0.01756821             0.00000000
 137     0.01730576             0.03034744             0.01748886             0.00000000
 138     0.01751862             0.03062210             0.01772156             0.00000000
 139     0.01720886             0.03020096             0.01741867             0.00000000
 140     0.01703415             0.03013763             0.01726456             0.00000000
 141     0.01714478             0.03020706             0.01738129             0.00000000
 142     0.01706543             0.03018036             0.01732254             0.00000000
 143     0.01717606             0.03132095             0.01751251             0.00000000
 144     0.01718063             0.03013458             0.01737671             0.00000000
 145     0.01710510             0.03005905             0.01730728             0.00000000
 146     0.01719208             0.03150177             0.01761398             0.00000000
 147     0.01725616             0.02950211             0.01743317             0.00000000
 148     0.01705856             0.02903366             0.01718903             0.00000000
 149     0.01706772             0.02963257             0.01730347             0.00000000
 150     0.01705933             0.03014679             0.01735611             0.00000000
 151     0.01706619             0.03035889             0.01733780             0.00000000
 152     0.01713028             0.03001404             0.01741104             0.00000000
 153     0.01710434             0.02944565             0.01725311             0.00000000
 154     0.01695633             0.02914352             0.01714630             0.00000000
 155     0.01716919             0.02914352             0.01727753             0.00000000
 156     0.01706314             0.03027649             0.01734467             0.00000000
 157     0.01696396             0.02870636             0.01704407             0.00000000
 158     0.01713943             0.03046188             0.01739960             0.00000000
 159     0.01705933             0.03033676             0.01727753             0.00000000
 160     0.01721954             0.03003616             0.01735458             0.00000000
 161     0.01724472             0.03111038             0.01746368             0.00000000
 162     0.01719284             0.03069611             0.01737976             0.00000000
 163     0.01725082             0.02995453             0.01735611             0.00000000
 164     0.01719971             0.02950821             0.01722717             0.00000000
 165     0.01731873             0.02967148             0.01731644             0.00000000
 166     0.01723557             0.02954407             0.01720505             0.00000000
 167     0.01738663             0.03045731             0.01745682             0.00000000
 168     0.01741333             0.02971420             0.01736374             0.00000000
 169     0.01744843             0.02991943             0.01734161             0.00000000
 170     0.01752777             0.03067245             0.01746750             0.00000000
 171     0.01744003             0.02997360             0.01733322             0.00000000
 172     0.01746216             0.03022995             0.01731949             0.00000000
 173     0.01747360             0.02997131             0.01723785             0.00000000
 174     0.01755829             0.03036575             0.01737823             0.00000000
 175     0.01753845             0.02990417             0.01727524             0.00000000
 176     0.01764526             0.02937622             0.01725082             0.00000000
 177     0.01758881             0.03021851             0.01729431             0.00000000
 178     0.01771851             0.03076096             0.01739807             0.00000000
 179     0.01765060             0.03074875             0.01734390             0.00000000
 180     0.01772919             0.03104324             0.01748123             0.00000000
 181     0.01769485             0.02975159             0.01721497             0.00000000
 182     0.01773376             0.02936401             0.01724167             0.00000000
 183     0.01781158             0.02996750             0.01733932             0.00000000
 184     0.01777496             0.03020096             0.01732407             0.00000000
 185     0.01773453             0.03048859             0.01732559             0.00000000
 186     0.01781769             0.03000183             0.01730652             0.00000000
 187     0.01776810             0.02978821             0.01721725             0.00000000
 188     0.01792221             0.03003922             0.01727982             0.00000000
 189     0.01788330             0.03010941             0.01728516             0.00000000
 190     0.01785889             0.03001404             0.01724625             0.00000000
 191     0.01781540             0.03082352             0.01733780             0.00000000
 192     0.01795044             0.02964935             0.01727371             0.00000000
 193     0.01781616             0.02937927             0.01710892             0.00000000
 194     0.01800842             0.02897873             0.01721573             0.00000000
 195     0.01793976             0.02954559             0.01719818             0.00000000
 196     0.01802216             0.02924347             0.01719208             0.00000000
 197     0.01809921             0.02983170             0.01735840             0.00000000
 198     0.01793900             0.02958984             0.01713791             0.00000000
 199     0.01817856             0.03110809             0.01754227             0.00000000
 200     0.01809311             0.03052521             0.01731262             0.00000000
