Z-scan Measurement
Code: silica
Concentration: 0.00%
Wavelength: 450.0 nm

--------------------------------------------------------------------------------------------

Starting pos: 23.0
Ending pos: 63.0
CH1:   Closed aperture
CH2:   Reference
CH3:   Open aperture
CH4:   Empty channel

--------------------------------------------------------------------------------------------

SNo.  [V] Voltage Max        [V] Voltage Max        [V] Voltage Max        [V] Voltage Max
  52     0.04532623             0.04583969             0.04545517             0.00000000
  53     0.04490280             0.04563217             0.04534302             0.00000000
  54     0.04593964             0.04586258             0.04576187             0.00000000
  55     0.04560013             0.04613571             0.04575348             0.00000000
  56     0.04403534             0.04614487             0.04463425             0.00000000
  57     0.04895020             0.04610825             0.04703293             0.00000000
  58     0.04704895             0.04587326             0.04631958             0.00000000
  59     0.04564743             0.04585190             0.04612427             0.00000000
  60     0.04966202             0.04555588             0.04711685             0.00000000
  61     0.04599991             0.04597931             0.04583435             0.00000000
  62     0.04486542             0.04612885             0.04580078             0.00000000
  63     0.04510880             0.04626923             0.04611969             0.00000000
  64     0.04631195             0.04617310             0.04631271             0.00000000
  65     0.04580307             0.04608612             0.04631348             0.00000000
  66     0.04223404             0.04649353             0.04502640             0.00000000
  67     0.04579926             0.04582291             0.04651260             0.00000000
  68     0.04423752             0.04621048             0.04617844             0.00000000
  69     0.04313507             0.04617004             0.04569931             0.00000000
  70     0.04260254             0.04626465             0.04518585             0.00000000
  71     0.04183044             0.04640121             0.04508438             0.00000000
  72     0.04187698             0.04651184             0.04509354             0.00000000
  73     0.04675827             0.04535599             0.04692764             0.00000000
  74     0.04156113             0.04595718             0.04505768             0.00000000
  75     0.04061508             0.04618454             0.04527969             0.00000000
  76     0.04001007             0.04614487             0.04442139             0.00000000
  77     0.04124374             0.04606705             0.04461136             0.00000000
  78     0.04441528             0.04607010             0.04588623             0.00000000
  79     0.04104691             0.04627533             0.04474411             0.00000000
  80     0.04246979             0.04605865             0.04536667             0.00000000
  81     0.03972778             0.04617767             0.04470367             0.00000000
  82     0.04124451             0.04614563             0.04542084             0.00000000
  83     0.04192810             0.04610291             0.04498291             0.00000000
  84     0.04490662             0.04595718             0.04631882             0.00000000
  85     0.04537125             0.04620285             0.04655304             0.00000000
  86     0.04361649             0.04586411             0.04562759             0.00000000
  87     0.04294128             0.04605789             0.04549255             0.00000000
  88     0.04383087             0.04540176             0.04514542             0.00000000
  89     0.04318848             0.04575958             0.04498749             0.00000000
  90     0.04269943             0.04572983             0.04501724             0.00000000
  91     0.04572372             0.04538574             0.04555664             0.00000000
  92     0.04362793             0.04559097             0.04475174             0.00000000
  93     0.04419785             0.04617920             0.04545898             0.00000000
  94     0.04599304             0.04599457             0.04588547             0.00000000
  95     0.04624329             0.04609375             0.04614029             0.00000000
  96     0.04348297             0.04608994             0.04498596             0.00000000
  97     0.04610977             0.04618149             0.04639816             0.00000000
  98     0.04780350             0.04583969             0.04626846             0.00000000
  99     0.04680099             0.04560852             0.04503479             0.00000000
 100     0.04957581             0.04567795             0.04567261             0.00000000
 101     0.04893646             0.04591370             0.04520111             0.00000000
 102     0.05148163             0.04594269             0.04609985             0.00000000
 103     0.05453873             0.04596863             0.04659119             0.00000000
 104     0.05380630             0.04613190             0.04673996             0.00000000
 105     0.05364380             0.04564438             0.04576416             0.00000000
 106     0.05271835             0.04578476             0.04527283             0.00000000
 107     0.05365982             0.04590988             0.04554901             0.00000000
 108     0.05458603             0.04616776             0.04569550             0.00000000
 109     0.05529251             0.04631119             0.04605484             0.00000000
 110     0.05652237             0.04592743             0.04603271             0.00000000
 111     0.05639038             0.04614410             0.04563904             0.00000000
 112     0.05952911             0.04607773             0.04666672             0.00000000
 113     0.05855408             0.04602356             0.04591217             0.00000000
 114     0.05956955             0.04627457             0.04605408             0.00000000
 115     0.05931625             0.04599686             0.04592056             0.00000000
 116     0.06003036             0.04628677             0.04610748             0.00000000
 117     0.06177979             0.04578247             0.04584198             0.00000000
 118     0.06531601             0.04588852             0.04661102             0.00000000
 119     0.06110840             0.04568024             0.04559937             0.00000000
 120     0.05951996             0.04619980             0.04558563             0.00000000
 121     0.06343994             0.04604645             0.04608307             0.00000000
 122     0.06584549             0.04606018             0.04681778             0.00000000
 123     0.06836853             0.04607773             0.04689560             0.00000000
 124     0.06237411             0.04632645             0.04549408             0.00000000
 125     0.06298370             0.04638367             0.04558792             0.00000000
 126     0.06256027             0.04583511             0.04528656             0.00000000
 127     0.06723251             0.04591599             0.04594345             0.00000000
 128     0.06878967             0.04595566             0.04611740             0.00000000
 129     0.06615906             0.04611206             0.04587784             0.00000000
 130     0.06567612             0.04610596             0.04579163             0.00000000
 131     0.06882629             0.04617462             0.04661255             0.00000000
 132     0.06880798             0.04631119             0.04665909             0.00000000
 133     0.06849899             0.04635849             0.04666824             0.00000000
 134     0.06657257             0.04619751             0.04600906             0.00000000
 135     0.06572876             0.04610825             0.04587784             0.00000000
 136     0.06539764             0.04582214             0.04573212             0.00000000
 137     0.06639557             0.04610672             0.04625397             0.00000000
 138     0.06472092             0.04606400             0.04560394             0.00000000
 139     0.06427765             0.04640732             0.04573059             0.00000000
 140     0.06592102             0.04623413             0.04593658             0.00000000
 141     0.06199036             0.04601364             0.04514389             0.00000000
 142     0.05980530             0.04596100             0.04500504             0.00000000
 143     0.06323471             0.04589310             0.04591141             0.00000000
 144     0.06257629             0.04593353             0.04545898             0.00000000
 145     0.06673050             0.04626770             0.04696960             0.00000000
 146     0.05859528             0.04608002             0.04451675             0.00000000
 147     0.06322708             0.04617462             0.04602432             0.00000000
 148     0.06269913             0.04650650             0.04638901             0.00000000
 149     0.06499176             0.04568024             0.04691391             0.00000000
 150     0.05704193             0.04640884             0.04494095             0.00000000
 151     0.06042862             0.04612350             0.04608383             0.00000000
 152     0.05829391             0.04613266             0.04546509             0.00000000
 153     0.06102600             0.04603424             0.04627762             0.00000000
 154     0.06024780             0.04635315             0.04625931             0.00000000
 155     0.06098557             0.04635315             0.04643326             0.00000000
 156     0.05616379             0.04585114             0.04566040             0.00000000
 157     0.05193787             0.04626694             0.04483871             0.00000000
 158     0.05405884             0.04586029             0.04545364             0.00000000
 159     0.05564499             0.04572678             0.04574203             0.00000000
 160     0.05306244             0.04579697             0.04543915             0.00000000
 161     0.05205765             0.04621811             0.04544983             0.00000000
 162     0.05174866             0.04629288             0.04520187             0.00000000
 163     0.05098572             0.04624329             0.04548035             0.00000000
 164     0.05252686             0.04583511             0.04598465             0.00000000
 165     0.05280914             0.04567032             0.04608307             0.00000000
 166     0.05549927             0.04610748             0.04641190             0.00000000
 167     0.05598755             0.04617691             0.04654999             0.00000000
 168     0.05467834             0.04599533             0.04610291             0.00000000
 169     0.05161896             0.04574890             0.04490128             0.00000000
 170     0.04892807             0.04590530             0.04469223             0.00000000
 171     0.05173721             0.04560547             0.04478073             0.00000000
 172     0.05336456             0.04589539             0.04573975             0.00000000
 173     0.05449371             0.04589005             0.04585495             0.00000000
 174     0.05021286             0.04570465             0.04472275             0.00000000
 175     0.05231552             0.04597702             0.04547119             0.00000000
 176     0.05182571             0.04590683             0.04556427             0.00000000
 177     0.05010757             0.04582291             0.04513702             0.00000000
 178     0.04852829             0.04638672             0.04489594             0.00000000
 179     0.05237274             0.04575348             0.04601059             0.00000000
 180     0.04978561             0.04550018             0.04466782             0.00000000
 181     0.05215607             0.04571533             0.04556198             0.00000000
 182     0.05128860             0.04576416             0.04537735             0.00000000
 183     0.05108795             0.04570618             0.04550858             0.00000000
 184     0.05013962             0.04617004             0.04552307             0.00000000
 185     0.05162277             0.04584961             0.04564438             0.00000000
 186     0.05235367             0.04578552             0.04582901             0.00000000
 187     0.05164108             0.04594269             0.04593277             0.00000000
 188     0.05397568             0.04556656             0.04659729             0.00000000
 189     0.05292511             0.04641113             0.04629135             0.00000000
 190     0.04900513             0.04643784             0.04492874             0.00000000
 191     0.04912491             0.04608536             0.04500351             0.00000000
 192     0.04599609             0.04597244             0.04448776             0.00000000
 193     0.04919205             0.04570770             0.04524689             0.00000000
 194     0.04966125             0.04597778             0.04556961             0.00000000
 195     0.05018234             0.04586639             0.04580994             0.00000000
 196     0.05065918             0.04589691             0.04563370             0.00000000
 197     0.04811783             0.04630814             0.04559860             0.00000000
 198     0.04987488             0.04614487             0.04577332             0.00000000
 199     0.05162430             0.04578400             0.04609146             0.00000000
 200     0.05201797             0.04626846             0.04673004             0.00000000
