Z-scan Measurement
Code: RIO3BiFF-P
Concentration: 0.00%
Wavelength: 450.0 nm

--------------------------------------------------------------------------------------------

Starting pos: 23.0
Ending pos: 63.0
CH1:   Closed aperture
CH2:   Reference
CH3:   Open aperture
CH4:   Empty channel

--------------------------------------------------------------------------------------------

SNo.  [V] Voltage Max        [V] Voltage Max        [V] Voltage Max        [V] Voltage Max
  51     0.03670120             0.04660645             0.01857452             0.00000000
  52     0.03522720             0.04659576             0.01855316             0.00000000
  53     0.03600464             0.04657364             0.01845398             0.00000000
  54     0.03523407             0.04662399             0.01852341             0.00000000
  55     0.03666534             0.04658508             0.01852570             0.00000000
  56     0.03589249             0.04680252             0.01848755             0.00000000
  57     0.03752365             0.04635773             0.01850586             0.00000000
  58     0.03635483             0.04644241             0.01866455             0.00000000
  59     0.03809891             0.04656143             0.01860580             0.00000000
  60     0.03593674             0.04637756             0.01849060             0.00000000
  61     0.03459778             0.04661713             0.01828461             0.00000000
  62     0.03909073             0.04651260             0.01863022             0.00000000
  63     0.03358917             0.04637527             0.01815643             0.00000000
  64     0.03794403             0.04648819             0.01852417             0.00000000
  65     0.04013290             0.04610062             0.01885452             0.00000000
  66     0.03418961             0.04674835             0.01814346             0.00000000
  67     0.03645782             0.04660187             0.01836853             0.00000000
  68     0.03845978             0.04659729             0.01851730             0.00000000
  69     0.03833160             0.04681854             0.01856842             0.00000000
  70     0.03682480             0.04681015             0.01827850             0.00000000
  71     0.03569870             0.04673996             0.01802216             0.00000000
  72     0.03686142             0.04666901             0.01828461             0.00000000
  73     0.03643494             0.04683075             0.01834106             0.00000000
  74     0.03592377             0.04670639             0.01824493             0.00000000
  75     0.03873749             0.04650803             0.01842575             0.00000000
  76     0.03465652             0.04654083             0.01822205             0.00000000
  77     0.03654480             0.04654999             0.01828003             0.00000000
  78     0.03435898             0.04644470             0.01809845             0.00000000
  79     0.01082764             0.04637070             0.01600113             0.00000000
  80     0.03496857             0.04666977             0.01836700             0.00000000
  81     0.03279648             0.04635468             0.01831436             0.00000000
  82     0.03318481             0.04631653             0.01807175             0.00000000
  83     0.03441696             0.04655075             0.01837616             0.00000000
  84     0.03231583             0.04662018             0.01808090             0.00000000
  85     0.03353348             0.04687424             0.01826172             0.00000000
  86     0.03288345             0.04682617             0.01816559             0.00000000
  87     0.02968750             0.04660721             0.01820374             0.00000000
  88     0.03003006             0.04674454             0.01805496             0.00000000
  89     0.02800369             0.04653091             0.01782379             0.00000000
  90     0.02837524             0.04678802             0.01804428             0.00000000
  91     0.02751083             0.04673920             0.01784134             0.00000000
  92     0.02813568             0.04691162             0.01806641             0.00000000
  93     0.02892609             0.04641190             0.01798630             0.00000000
  94     0.02747269             0.04649963             0.01803360             0.00000000
  95     0.02750931             0.04653397             0.01814194             0.00000000
  96     0.02779236             0.04650955             0.01795731             0.00000000
  97     0.02762680             0.04672623             0.01803207             0.00000000
  98     0.02654266             0.04677887             0.01802216             0.00000000
  99     0.02552185             0.04663620             0.01791611             0.00000000
 100     0.02559128             0.04678879             0.01802979             0.00000000
 101     0.02516632             0.04668045             0.01788635             0.00000000
 102     0.02655106             0.04671249             0.01803894             0.00000000
 103     0.02239838             0.04638367             0.01793518             0.00000000
 104     0.02208099             0.04611740             0.01792526             0.00000000
 105     0.02383957             0.04671173             0.01789322             0.00000000
 106     0.02219086             0.04658203             0.01805573             0.00000000
 107     0.02158585             0.04654465             0.01786423             0.00000000
 108     0.01999664             0.04654617             0.01780319             0.00000000
 109     0.02089310             0.04643250             0.01794891             0.00000000
 110     0.01906357             0.04605179             0.01775208             0.00000000
 111     0.01909409             0.04633636             0.01793442             0.00000000
 112     0.01972809             0.04671783             0.01808395             0.00000000
 113     0.01878052             0.04679718             0.01794586             0.00000000
 114     0.01961975             0.04663773             0.01802750             0.00000000
 115     0.01754913             0.04672623             0.01777267             0.00000000
 116     0.01748657             0.04683762             0.01772232             0.00000000
 117     0.01708984             0.04630814             0.01774673             0.00000000
 118     0.01689911             0.04646835             0.01780853             0.00000000
 119     0.01627502             0.04622116             0.01759949             0.00000000
 120     0.01678467             0.04647675             0.01777039             0.00000000
 121     0.01661987             0.04640961             0.01783905             0.00000000
 122     0.01609421             0.04652405             0.01790466             0.00000000
 123     0.01568222             0.04648743             0.01793900             0.00000000
 124     0.01585922             0.04634705             0.01786652             0.00000000
 125     0.01641998             0.04706116             0.01805115             0.00000000
 126     0.01545563             0.04676743             0.01799011             0.00000000
 127     0.01537170             0.04663849             0.01825867             0.00000000
 128     0.01382370             0.04655762             0.01802826             0.00000000
 129     0.01406097             0.04665146             0.01783524             0.00000000
 130     0.01408157             0.04679489             0.01806107             0.00000000
 131     0.01412506             0.04702835             0.01819763             0.00000000
 132     0.01289902             0.04654160             0.01776733             0.00000000
 133     0.01232986             0.04686584             0.01759796             0.00000000
 134     0.01457367             0.04656982             0.01817856             0.00000000
 135     0.01397476             0.04666977             0.01821671             0.00000000
 136     0.01340866             0.04680252             0.01818924             0.00000000
 137     0.01353760             0.04671402             0.01819000             0.00000000
 138     0.01303635             0.04672470             0.01819077             0.00000000
 139     0.01315918             0.04650116             0.01813278             0.00000000
 140     0.01337051             0.04678116             0.01830063             0.00000000
 141     0.01377640             0.04668884             0.01838303             0.00000000
 142     0.01311035             0.04687805             0.01838074             0.00000000
 143     0.01295395             0.04660950             0.01813278             0.00000000
 144     0.01304321             0.04635620             0.01824417             0.00000000
 145     0.01243057             0.04669113             0.01798096             0.00000000
 146     0.01294250             0.04685211             0.01839600             0.00000000
 147     0.01250000             0.04678345             0.01822815             0.00000000
 148     0.01347885             0.04665527             0.01823120             0.00000000
 149     0.01390457             0.04680252             0.01835709             0.00000000
 150     0.01336441             0.04676666             0.01822739             0.00000000
 151     0.01362534             0.04637070             0.01823044             0.00000000
 152     0.01346588             0.04631805             0.01822357             0.00000000
 153     0.01419296             0.04613266             0.01825027             0.00000000
 154     0.01398926             0.04673004             0.01848145             0.00000000
 155     0.01388397             0.04663696             0.01836777             0.00000000
 156     0.01415253             0.04694366             0.01857300             0.00000000
 157     0.01414413             0.04672852             0.01852112             0.00000000
 158     0.01448746             0.04644699             0.01851501             0.00000000
 159     0.01470795             0.04676971             0.01867905             0.00000000
 160     0.01463089             0.04643021             0.01860275             0.00000000
 161     0.01480026             0.04660034             0.01854095             0.00000000
 162     0.01505737             0.04657516             0.01854858             0.00000000
 163     0.01498260             0.04654617             0.01848602             0.00000000
 164     0.01470795             0.04664764             0.01821747             0.00000000
 165     0.01498947             0.04678726             0.01839600             0.00000000
 166     0.01494598             0.04674225             0.01841049             0.00000000
 167     0.01500397             0.04677124             0.01849060             0.00000000
 168     0.01491394             0.04686737             0.01844711             0.00000000
 169     0.01511307             0.04702759             0.01828003             0.00000000
 170     0.01546707             0.04698334             0.01834412             0.00000000
 171     0.01542969             0.04664154             0.01849823             0.00000000
 172     0.01506729             0.04672546             0.01830215             0.00000000
 173     0.01521683             0.04679184             0.01815643             0.00000000
 174     0.01527939             0.04675980             0.01826172             0.00000000
 175     0.01540451             0.04688644             0.01831207             0.00000000
 176     0.01534119             0.04640121             0.01803513             0.00000000
 177     0.01570511             0.04628067             0.01834564             0.00000000
 178     0.01527100             0.04657516             0.01823273             0.00000000
 179     0.01526337             0.04660950             0.01799164             0.00000000
 180     0.01537704             0.04640884             0.01797104             0.00000000
 181     0.01572647             0.04655609             0.01829529             0.00000000
 182     0.01549683             0.04665451             0.01810989             0.00000000
 183     0.01569443             0.04650574             0.01842117             0.00000000
 184     0.01528015             0.04657059             0.01814346             0.00000000
 185     0.01572037             0.04688873             0.01819763             0.00000000
 186     0.01574326             0.04667816             0.01824570             0.00000000
 187     0.01591415             0.04677505             0.01806412             0.00000000
 188     0.01586380             0.04682922             0.01820679             0.00000000
 189     0.01625290             0.04661484             0.01826782             0.00000000
 190     0.01597824             0.04662552             0.01799850             0.00000000
 191     0.01609802             0.04677963             0.01831207             0.00000000
 192     0.01626663             0.04669266             0.01823807             0.00000000
 193     0.01631012             0.04683609             0.01821289             0.00000000
 194     0.01584549             0.04666443             0.01799316             0.00000000
 195     0.01587524             0.04687347             0.01806793             0.00000000
 196     0.01650620             0.04636078             0.01801987             0.00000000
 197     0.01663895             0.04657516             0.01833267             0.00000000
 198     0.01663742             0.04674683             0.01824036             0.00000000
 199     0.01687088             0.04658966             0.01819992             0.00000000
 200     0.01681976             0.04683838             0.01814194             0.00000000
