ZScan Measurmets (Organometallics in Nanophotonics)
Sample type:Voltage Vpp
Code: mBP
Concentration: 0.4 %
Wavelength: 1600 nm
Experiment description

--------------------------------------------------------------------------------------------------

Starting pos:   40
Ending pos:   80
CH1:   Closed aperture
CH2:   Reference
CH3:   Open aperture
CH4:   Empty channel


--------------------------------------------------------------------------------------------------

SNo.   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   
  51     0.04836960             0.15465088             0.17538757             0.00000000
  52     0.04937134             0.15561066             0.17685852             0.00000000
  53     0.04958344             0.15559616             0.17708893             0.00000000
  54     0.05052261             0.15572052             0.17767258             0.00000000
  55     0.04914627             0.15509338             0.17631912             0.00000000
  56     0.04981766             0.15541534             0.17687836             0.00000000
  57     0.05049362             0.15588684             0.17786026             0.00000000
  58     0.04871979             0.15521317             0.17630386             0.00000000
  59     0.04844818             0.15484085             0.17586594             0.00000000
  60     0.04808121             0.15486984             0.17600250             0.00000000
  61     0.04832993             0.15511551             0.17636337             0.00000000
  62     0.04845505             0.15468826             0.17606888             0.00000000
  63     0.04857407             0.15418167             0.17546768             0.00000000
  64     0.04788742             0.15536880             0.17657547             0.00000000
  65     0.04677734             0.15535049             0.17634201             0.00000000
  66     0.04683456             0.15402756             0.17474976             0.00000000
  67     0.04651413             0.15523529             0.17623978             0.00000000
  68     0.04516602             0.15460434             0.17494507             0.00000000
  69     0.04547043             0.15539474             0.17605972             0.00000000
  70     0.04475021             0.15537338             0.17583466             0.00000000
  71     0.04400482             0.15459900             0.17480698             0.00000000
  72     0.04418793             0.15495605             0.17535400             0.00000000
  73     0.04314194             0.15525284             0.17523270             0.00000000
  74     0.04516068             0.15628128             0.17713013             0.00000000
  75     0.04368973             0.15503769             0.17524490             0.00000000
  76     0.04355240             0.15548706             0.17561874             0.00000000
  77     0.04315872             0.15489349             0.17480698             0.00000000
  78     0.04253616             0.15523300             0.17488480             0.00000000
  79     0.04309082             0.15559921             0.17551498             0.00000000
  80     0.04213867             0.15496826             0.17409592             0.00000000
  81     0.04227753             0.15535431             0.17438965             0.00000000
  82     0.04111252             0.15529785             0.17360229             0.00000000
  83     0.04215927             0.15539703             0.17381516             0.00000000
  84     0.04089813             0.15501251             0.17217026             0.00000000
  85     0.03944550             0.15426712             0.17008438             0.00000000
  86     0.03912582             0.15390778             0.16834488             0.00000000
  87     0.04019470             0.15509338             0.16998672             0.00000000
  88     0.03992081             0.15613708             0.17001724             0.00000000
  89     0.03892746             0.15530853             0.16809235             0.00000000
  90     0.03819962             0.15474167             0.16613770             0.00000000
  91     0.03775940             0.15537491             0.16542740             0.00000000
  92     0.03670349             0.15531769             0.16332855             0.00000000
  93     0.03637924             0.15549393             0.16260910             0.00000000
  94     0.03526382             0.15489426             0.16093063             0.00000000
  95     0.03578720             0.15493240             0.16043549             0.00000000
  96     0.03495255             0.15479126             0.15933762             0.00000000
  97     0.03526459             0.15509644             0.15930405             0.00000000
  98     0.03439026             0.15430374             0.15839767             0.00000000
  99     0.03487396             0.15555954             0.16026230             0.00000000
 100     0.03495407             0.15462646             0.16019516             0.00000000
 101     0.03481750             0.15515518             0.16122437             0.00000000
 102     0.03457565             0.15452042             0.16129608             0.00000000
 103     0.03678131             0.15485382             0.16294022             0.00000000
 104     0.03790131             0.15451813             0.16348724             0.00000000
 105     0.03730240             0.15450134             0.16421967             0.00000000
 106     0.03951340             0.15458221             0.16576004             0.00000000
 107     0.03913193             0.15403442             0.16563187             0.00000000
 108     0.03863602             0.15470047             0.16674118             0.00000000
 109     0.03913956             0.15437393             0.16670074             0.00000000
 110     0.03968353             0.15434875             0.16700668             0.00000000
 111     0.04094543             0.15522995             0.16882935             0.00000000
 112     0.04115524             0.15481949             0.16866608             0.00000000
 113     0.04116669             0.15468292             0.16835175             0.00000000
 114     0.04201202             0.15439301             0.16814117             0.00000000
 115     0.04178772             0.15533676             0.16925430             0.00000000
 116     0.04360428             0.15455093             0.16906128             0.00000000
 117     0.04263458             0.15431442             0.16870270             0.00000000
 118     0.04335022             0.15462265             0.16940002             0.00000000
 119     0.04393387             0.15588608             0.17062683             0.00000000
 120     0.04495239             0.15636292             0.17196274             0.00000000
 121     0.04456482             0.15419846             0.16981735             0.00000000
 122     0.04454117             0.15429153             0.17020874             0.00000000
 123     0.04593430             0.15522995             0.17166595             0.00000000
 124     0.04570618             0.15507431             0.17154160             0.00000000
 125     0.04584427             0.15612259             0.17317200             0.00000000
 126     0.04524155             0.15517731             0.17201538             0.00000000
 127     0.04687347             0.15607300             0.17357712             0.00000000
 128     0.04465714             0.15524139             0.17250900             0.00000000
 129     0.04519196             0.15522308             0.17243576             0.00000000
 130     0.04595947             0.15523148             0.17275314             0.00000000
 131     0.04442596             0.15462875             0.17166214             0.00000000
 132     0.04547195             0.15532150             0.17279053             0.00000000
 133     0.04484329             0.15490646             0.17193832             0.00000000
 134     0.04531097             0.15493774             0.17235107             0.00000000
 135     0.04455338             0.15443420             0.17172852             0.00000000
 136     0.04563599             0.15489731             0.17271423             0.00000000
 137     0.04579773             0.15452423             0.17214966             0.00000000
 138     0.04598999             0.15469894             0.17253036             0.00000000
 139     0.04684143             0.15465393             0.17277679             0.00000000
 140     0.04746323             0.15506897             0.17318497             0.00000000
 141     0.04724731             0.15499420             0.17306595             0.00000000
 142     0.04783707             0.15528336             0.17356644             0.00000000
 143     0.04659729             0.15419922             0.17190857             0.00000000
 144     0.04866867             0.15490570             0.17342148             0.00000000
 145     0.04714890             0.15486984             0.17293777             0.00000000
 146     0.04754028             0.15534439             0.17367020             0.00000000
 147     0.04709549             0.15479736             0.17289810             0.00000000
 148     0.04840927             0.15539169             0.17422485             0.00000000
 149     0.04540634             0.15442886             0.17224884             0.00000000
 150     0.04679260             0.15517731             0.17364120             0.00000000
 151     0.04547958             0.15462189             0.17296219             0.00000000
 152     0.04505768             0.15491180             0.17312698             0.00000000
 153     0.04433517             0.15446320             0.17253723             0.00000000
 154     0.04336853             0.15364456             0.17137527             0.00000000
 155     0.04338608             0.15434036             0.17216721             0.00000000
 156     0.04338760             0.15561523             0.17392349             0.00000000
 157     0.04228592             0.15479279             0.17270737             0.00000000
 158     0.04219055             0.15503235             0.17293701             0.00000000
 159     0.04186096             0.15489502             0.17264709             0.00000000
 160     0.04233551             0.15507965             0.17293930             0.00000000
 161     0.04154892             0.15485306             0.17251511             0.00000000
 162     0.04269867             0.15491333             0.17289963             0.00000000
 163     0.04396973             0.15531845             0.17354507             0.00000000
 164     0.04283829             0.15466766             0.17228470             0.00000000
 165     0.04286957             0.15517578             0.17282562             0.00000000
 166     0.04294662             0.15464325             0.17213745             0.00000000
 167     0.04257584             0.15418472             0.17145004             0.00000000
 168     0.04361954             0.15512238             0.17276382             0.00000000
 169     0.04350204             0.15435638             0.17174225             0.00000000
 170     0.04603500             0.15527878             0.17353363             0.00000000
 171     0.04378662             0.15199356             0.16878128             0.00000000
 172     0.04615860             0.15482788             0.17285233             0.00000000
 173     0.04589462             0.15520096             0.17326279             0.00000000
 174     0.04573898             0.15432281             0.17205887             0.00000000
 175     0.04621658             0.15502472             0.17304535             0.00000000
 176     0.04580460             0.15416718             0.17180786             0.00000000
 177     0.04734039             0.15484772             0.17310715             0.00000000
 178     0.04665298             0.15442123             0.17227325             0.00000000
 179     0.04662857             0.15525055             0.17309189             0.00000000
 180     0.04704666             0.15490417             0.17274704             0.00000000
 181     0.04683456             0.15531311             0.17338409             0.00000000
 182     0.04605331             0.15481491             0.17249985             0.00000000
 183     0.04577866             0.15503159             0.17273712             0.00000000
 184     0.04524155             0.15461807             0.17206802             0.00000000
 185     0.04570999             0.15470047             0.17222137             0.00000000
 186     0.04570770             0.15469666             0.17240524             0.00000000
 187     0.04522781             0.15424042             0.17182846             0.00000000
 188     0.04554214             0.15340729             0.17119141             0.00000000
 189     0.04598465             0.15506134             0.17332535             0.00000000
 190     0.04439545             0.15496750             0.17263641             0.00000000
 191     0.04559250             0.15531693             0.17379303             0.00000000
 192     0.04595871             0.15543823             0.17423706             0.00000000
 193     0.04560242             0.15517502             0.17372818             0.00000000
 194     0.04503708             0.15410843             0.17237701             0.00000000
 195     0.04384460             0.15491409             0.17302094             0.00000000
 196     0.04408035             0.15387421             0.17181778             0.00000000
 197     0.04186783             0.15385818             0.17121582             0.00000000
 198     0.04328079             0.15479050             0.17279816             0.00000000
 199     0.04232788             0.15480270             0.17247925             0.00000000
 200     0.04396286             0.15581055             0.17440109             0.00000000
 201     0.04238205             0.15419998             0.17191238             0.00000000
